GAME_ID,TEAM_NAME_HOME,TEAM_NAME_AWAY,TEAM_ELO_BEFORE_HOME,TEAM_ELO_BEFORE_AWAY,TEAM_ELO_AFTER_HOME,TEAM_ELO_AFTER_AWAY
21500154,Houston Rockets,Boston Celtics,1533.8504429643706,1535.258642526119,1521.4930462856785,1547.6160392048112
21500156,San Antonio Spurs,Portland Trail Blazers,1681.3829375526707,1535.1730339163971,1686.31132168157,1530.2446497874978
21500155,Memphis Grizzlies,Oklahoma City Thunder,1533.2612504762053,1583.9597521806152,1541.5274737749933,1575.6935288818272
21500160,Detroit Pistons,Cleveland Cavaliers,1469.1309237315518,1613.968596604981,1476.7926955319579,1606.306824804575
21500161,Miami Heat,Minnesota Timberwolves,1509.9546584918292,1354.4040171314703,1499.1634779608735,1365.195197662426
21500159,Brooklyn Nets,Atlanta Hawks,1426.1652779312083,1577.0650041562837,1431.4745658350228,1571.7557162524693
21500162,New York Knicks,Charlotte Hornets,1346.669796150411,1461.6009386523808,1356.0774647979706,1452.1932700048212
21500163,New Orleans Pelicans,Denver Nuggets,1472.96170567258,1441.6735322029558,1459.201731853536,1455.4335060219996
21500158,Washington Wizards,Milwaukee Bucks,1474.8640307760556,1455.0859656841512,1490.612629396789,1439.3373670634178
21500164,Golden State Warriors,Toronto Raptors,1745.3273415589592,1549.4521810828298,1747.50254566007,1547.2769769817191
21500168,Boston Celtics,Dallas Mavericks,1547.6160392048112,1548.4779113460932,1546.025614422271,1550.0683361286333
21500174,Phoenix Suns,Chicago Bulls,1519.7067468868158,1564.3312975106267,1516.3893054380662,1567.6487389593763
21500170,Houston Rockets,Portland Trail Blazers,1521.4930462856785,1530.2446497874978,1527.2816380194256,1524.4560580537507
21500167,Philadelphia 76ers,Indiana Pacers,1283.8961732884882,1510.9247743556311,1275.6616628012353,1519.159284842884
21500171,Oklahoma City Thunder,New Orleans Pelicans,1575.6935288818272,1459.201731853536,1579.6309932301804,1455.264267505183
21500165,Charlotte Hornets,Brooklyn Nets,1452.1932700048212,1431.4745658350228,1457.3669666067574,1426.3008692330866
21500169,Atlanta Hawks,Sacramento Kings,1571.7557162524693,1428.2075466282374,1574.9091370258786,1425.054125854828
21500166,Orlando Magic,Minnesota Timberwolves,1375.3269972199366,1365.195197662426,1379.6309817211522,1360.8912131612103
21500172,San Antonio Spurs,Denver Nuggets,1686.31132168157,1455.4335060219996,1689.1195953166857,1452.625232386884
21500173,Utah Jazz,Toronto Raptors,1530.2969333881808,1547.2769769817191,1535.6092334341126,1541.9646769357873
21500177,LA Clippers,Golden State Warriors,1513.0090064930039,1747.50254566007,1511.1143051399308,1749.397247013143
21500175,Miami Heat,Sacramento Kings,1499.1634779608735,1425.054125854828,1504.007356909234,1420.2102469064675
21500176,Cleveland Cavaliers,Milwaukee Bucks,1606.306824804575,1439.3373670634178,1611.1647189770865,1434.4794728909062
21500179,Boston Celtics,Brooklyn Nets,1546.025614422271,1426.3008692330866,1554.8541327617072,1417.4723508936504
21500187,Golden State Warriors,Chicago Bulls,1749.397247013143,1567.6487389593763,1753.27833852049,1563.7676474520292
21500181,Minnesota Timberwolves,Detroit Pistons,1360.8912131612103,1476.7926955319579,1355.8800817002038,1481.8038269929643
21500184,Dallas Mavericks,Utah Jazz,1550.0683361286333,1535.6092334341126,1557.4228454471329,1528.254724115613
21500185,Denver Nuggets,Phoenix Suns,1452.625232386884,1516.3893054380662,1448.7215456831645,1520.2929921417856
21500186,Portland Trail Blazers,LA Clippers,1524.4560580537507,1511.1143051399308,1532.8162997647073,1502.7540634289742
21500182,New Orleans Pelicans,San Antonio Spurs,1455.264267505183,1689.1195953166857,1470.885949872177,1673.4979129496917
21500183,Oklahoma City Thunder,New York Knicks,1579.6309932301804,1356.0774647979706,1579.6309932301804,1356.0774647979706
21500180,Memphis Grizzlies,Houston Rockets,1541.5274737749933,1527.2816380194256,1550.3275069246447,1518.4816048697742
21500188,Los Angeles Lakers,Toronto Raptors,1320.5449848508044,1541.9646769357873,1317.0330733376145,1545.4765884489773
21500178,Charlotte Hornets,Philadelphia 76ers,1457.3669666067574,1275.6616628012353,1463.762956703146,1269.2656727048466
21500194,Houston Rockets,New York Knicks,1518.4816048697742,1356.0774647979706,1515.2305780561026,1359.3284916116422
21500190,Indiana Pacers,Milwaukee Bucks,1519.159284842884,1434.4794728909062,1533.118200089324,1420.5205576444662
21500189,Orlando Magic,Sacramento Kings,1379.6309817211522,1420.2102469064675,1376.2671398635962,1423.5740887640236
21500195,San Antonio Spurs,Memphis Grizzlies,1673.4979129496917,1550.3275069246447,1678.1943453529102,1545.6310745214262
21500192,Detroit Pistons,Washington Wizards,1481.8038269929643,1490.612629396789,1480.252715703518,1492.1637406862353
21500193,Miami Heat,Philadelphia 76ers,1504.007356909234,1269.2656727048466,1505.7639178281381,1267.5091117859424
21500191,Cleveland Cavaliers,Atlanta Hawks,1611.1647189770865,1574.9091370258786,1619.1482150649767,1566.9256409379884
21500200,Denver Nuggets,Golden State Warriors,1448.7215456831645,1753.27833852049,1445.9494742272316,1756.050409976423
21500196,LA Clippers,Toronto Raptors,1502.7540634289742,1545.4765884489773,1495.4355764886293,1552.7950753893222
21500197,Brooklyn Nets,Boston Celtics,1417.4723508936504,1554.8541327617072,1428.6390977684587,1543.687385886899
21500199,Oklahoma City Thunder,Dallas Mavericks,1579.6309932301804,1557.4228454471329,1583.7142370442994,1553.339601633014
21500198,New Orleans Pelicans,Phoenix Suns,1470.885949872177,1520.2929921417856,1477.9056109279495,1513.273331086013
21500201,Los Angeles Lakers,Portland Trail Blazers,1317.0330733376145,1532.8162997647073,1312.3798140480235,1537.4695590542983
21500206,Minnesota Timberwolves,Philadelphia 76ers,1355.8800817002038,1267.5091117859424,1359.6638511392696,1263.7253423468767
21500202,Charlotte Hornets,Sacramento Kings,1463.762956703146,1423.5740887640236,1468.506234658167,1418.8308108090027
21500203,Cleveland Cavaliers,Orlando Magic,1619.1482150649767,1376.2671398635962,1622.2157144689147,1373.1996404596582
21500204,Miami Heat,New York Knicks,1505.7639178281381,1359.3284916116422,1511.6486296286132,1353.4437798111671
21500205,Milwaukee Bucks,Detroit Pistons,1420.5205576444662,1480.252715703518,1436.2638643270357,1464.5094090209486
21500207,San Antonio Spurs,Phoenix Suns,1678.1943453529102,1513.273331086013,1682.8855712832974,1508.5821051556259
21500208,Utah Jazz,Oklahoma City Thunder,1528.254724115613,1583.7142370442994,1514.269027682602,1597.6999334773104
21500211,Memphis Grizzlies,Dallas Mavericks,1545.6310745214262,1553.339601633014,1556.1819985449156,1542.7886776095245
21500214,Golden State Warriors,Los Angeles Lakers,1756.050409976423,1312.3798140480235,1757.8075402871348,1310.6226837373117
21500210,Atlanta Hawks,Boston Celtics,1566.9256409379884,1543.687385886899,1580.4651816054245,1530.1478452194629
21500209,Washington Wizards,Indiana Pacers,1492.1637406862353,1533.118200089324,1480.6429100833182,1544.6390306922412
21500212,Denver Nuggets,LA Clippers,1445.9494742272316,1495.4355764886293,1434.7631535264647,1506.6218971893961
21500213,Portland Trail Blazers,Chicago Bulls,1537.4695590542983,1563.7676474520292,1534.9178800396674,1566.3193264666602
21500220,Houston Rockets,Memphis Grizzlies,1515.2305780561026,1556.1819985449156,1509.381237897634,1562.031338703384
21500224,San Antonio Spurs,Dallas Mavericks,1682.8855712832974,1542.7886776095245,1685.8069547639016,1539.8672941289203
21500215,Charlotte Hornets,Washington Wizards,1468.506234658167,1480.6429100833182,1479.1778832152852,1469.9712615262
21500217,Boston Celtics,Philadelphia 76ers,1530.1478452194629,1263.7253423468767,1531.4684279711955,1262.404759595144
21500219,Toronto Raptors,Cleveland Cavaliers,1552.7950753893222,1622.2157144689147,1558.7939445380302,1616.2168453202066
21500225,Phoenix Suns,New Orleans Pelicans,1508.5821051556259,1477.9056109279495,1504.5727999851126,1481.9149160984628
21500226,LA Clippers,Utah Jazz,1506.6218971893961,1514.269027682602,1498.4048350599767,1522.4860898120214
21500221,Milwaukee Bucks,Sacramento Kings,1436.2638643270357,1418.8308108090027,1427.631406834605,1427.4632683014333
21500223,Oklahoma City Thunder,Brooklyn Nets,1597.6999334773104,1428.6390977684587,1601.6293463064278,1424.7096849393413
21500216,Orlando Magic,New York Knicks,1373.1996404596582,1353.4437798111671,1380.3860046008667,1346.2574156699586
21500222,Minnesota Timberwolves,Atlanta Hawks,1359.6638511392696,1580.4651816054245,1367.2483546664812,1572.880678078213
21500218,Detroit Pistons,Miami Heat,1464.5094090209486,1511.6486296286132,1480.8269889644603,1495.3310496851016
21500234,Oklahoma City Thunder,Detroit Pistons,1601.6293463064278,1480.8269889644603,1608.068174471391,1474.388160799497
21500236,Phoenix Suns,Golden State Warriors,1504.5727999851126,1757.8075402871348,1499.331616663227,1763.0487236090205
21500231,Indiana Pacers,Chicago Bulls,1544.6390306922412,1566.3193264666602,1554.5286272124908,1556.4297299464106
21500230,New York Knicks,Miami Heat,1346.2574156699586,1495.3310496851016,1337.7894580114853,1503.7990073435749
21500235,Denver Nuggets,San Antonio Spurs,1434.7631535264647,1685.8069547639016,1431.7201621621718,1688.8499461281945
21500227,Charlotte Hornets,Cleveland Cavaliers,1479.1778832152852,1616.2168453202066,1477.4903184509237,1617.904410084568
21500228,Orlando Magic,Milwaukee Bucks,1380.3860046008667,1427.631406834605,1397.2078477787456,1410.8095636567261
21500229,Boston Celtics,Washington Wizards,1531.4684279711955,1469.9712615262,1545.792349987181,1455.6473395102144
21500233,Memphis Grizzlies,Atlanta Hawks,1562.031338703384,1572.880678078213,1550.781038634371,1584.130978147226
21500237,Sacramento Kings,Minnesota Timberwolves,1427.4632683014333,1367.2483546664812,1419.283595362755,1375.4280276051595
21500238,LA Clippers,New Orleans Pelicans,1498.4048350599767,1481.9149160984628,1511.097034945467,1469.2227162129725
21500232,Houston Rockets,Philadelphia 76ers,1509.381237897634,1262.404759595144,1510.5074406783701,1261.278556814408
21500240,Cleveland Cavaliers,Brooklyn Nets,1617.904410084568,1424.7096849393413,1619.419733908788,1423.1943611151214
21500242,San Antonio Spurs,Atlanta Hawks,1688.8499461281945,1584.130978147226,1696.9795119260828,1576.0014123493377
21500243,Utah Jazz,New Orleans Pelicans,1522.4860898120214,1469.2227162129725,1530.651788257687,1461.057017767307
21500241,Dallas Mavericks,Denver Nuggets,1539.8672941289203,1431.7201621621718,1545.2401828021123,1426.34727348898
21500244,Portland Trail Blazers,Los Angeles Lakers,1534.9178800396674,1310.6226837373117,1537.9959245811133,1307.5446391958658
21500239,Washington Wizards,Toronto Raptors,1455.6473395102144,1558.7939445380302,1454.536307645349,1559.9049764028955
21500245,Golden State Warriors,Sacramento Kings,1763.0487236090205,1419.283595362755,1765.1568335097968,1417.1754854619787
21500252,New York Knicks,Houston Rockets,1337.7894580114853,1510.5074406783701,1336.341233963247,1511.9556647266083
21500250,Toronto Raptors,Phoenix Suns,1559.9049764028955,1499.331616663227,1556.901313400836,1502.3352796652864
21500251,Memphis Grizzlies,Philadelphia 76ers,1550.781038634371,1261.278556814408,1552.4423044630084,1259.6172909857705
21500249,Orlando Magic,Boston Celtics,1397.2078477787456,1545.792349987181,1414.5173041704625,1528.4828935954642
21500253,Los Angeles Lakers,Indiana Pacers,1307.5446391958658,1554.5286272124908,1306.9564777699675,1555.1167886383892
21500247,LA Clippers,Minnesota Timberwolves,1511.097034945467,1375.4280276051595,1514.9527566781892,1371.5723058724373
21500248,Brooklyn Nets,Detroit Pistons,1423.1943611151214,1474.388160799497,1428.958803949577,1468.6237179650414
21500246,Charlotte Hornets,Milwaukee Bucks,1477.4903184509237,1410.8095636567261,1481.6872510656838,1406.612631041966
21500261,LA Clippers,Portland Trail Blazers,1514.9527566781892,1537.9959245811133,1526.434009772375,1526.5146714869275
21500258,Milwaukee Bucks,Denver Nuggets,1406.612631041966,1426.34727348898,1419.4944745756989,1413.4654299552471
21500259,Utah Jazz,Golden State Warriors,1530.651788257687,1765.1568335097968,1530.651788257687,1765.1568335097968
21500260,Sacramento Kings,Dallas Mavericks,1417.1754854619787,1545.2401828021123,1430.8063516939158,1531.6093165701752
21500257,Chicago Bulls,San Antonio Spurs,1556.4297299464106,1696.9795119260828,1562.4758336722773,1690.933408200216
21500256,Atlanta Hawks,Oklahoma City Thunder,1576.0014123493377,1608.068174471391,1582.7422888223393,1601.3272979983894
21500255,Miami Heat,Boston Celtics,1503.7990073435749,1528.4828935954642,1496.810305945779,1535.4715949932602
21500254,Detroit Pistons,Houston Rockets,1468.6237179650414,1511.9556647266083,1478.4813359335944,1502.0980467580553
21500265,Minnesota Timberwolves,Orlando Magic,1371.5723058724373,1414.5173041704625,1371.5723058724373,1414.5173041704625
21500266,New Orleans Pelicans,Memphis Grizzlies,1461.057017767307,1552.4423044630084,1456.1824759753265,1557.3168462549888
21500263,Philadelphia 76ers,Los Angeles Lakers,1259.6172909857705,1306.9564777699675,1270.1308250295092,1296.4429437262288
21500264,Brooklyn Nets,Phoenix Suns,1428.958803949577,1502.3352796652864,1434.3059553367018,1496.9881282781616
21500262,Cleveland Cavaliers,Washington Wizards,1619.419733908788,1454.536307645349,1608.5775719004844,1465.3784696536527
21500267,Portland Trail Blazers,Dallas Mavericks,1526.5146714869275,1531.6093165701752,1526.5146714869275,1531.6093165701752
21500268,Charlotte Hornets,Golden State Warriors,1481.6872510656838,1765.1568335097968,1477.6412974590435,1769.202787116437
21500272,Atlanta Hawks,Toronto Raptors,1582.7422888223393,1556.901313400836,1574.8953876187495,1564.7482146044258
21500270,Detroit Pistons,Phoenix Suns,1478.4813359335944,1496.9881282781616,1484.4152477811851,1491.054216430571
21500269,Washington Wizards,Los Angeles Lakers,1465.3784696536527,1296.4429437262288,1463.5054074636512,1298.3160059162303
21500275,San Antonio Spurs,Milwaukee Bucks,1690.933408200216,1419.4944745756989,1694.8239201974345,1415.6039625784804
21500273,Chicago Bulls,Denver Nuggets,1562.4758336722773,1413.4654299552471,1566.3345692370797,1409.6066943904448
21500276,LA Clippers,Indiana Pacers,1526.434009772375,1555.1167886383892,1518.001459437432,1563.5493389733322
21500271,New York Knicks,Philadelphia 76ers,1336.341233963247,1270.1308250295092,1343.2961896700697,1263.1758693226866
21500274,Houston Rockets,New Orleans Pelicans,1502.0980467580553,1456.1824759753265,1507.6225472812228,1450.657975452159
21500282,Sacramento Kings,Boston Celtics,1430.8063516939158,1535.4715949932602,1421.6851211669175,1544.5928255202584
21500280,Memphis Grizzlies,San Antonio Spurs,1557.3168462549888,1694.8239201974345,1547.9853694978594,1704.155396954564
21500278,Toronto Raptors,Denver Nuggets,1564.7482146044258,1409.6066943904448,1561.5092600671533,1412.8456489277173
21500281,Portland Trail Blazers,Indiana Pacers,1526.5146714869275,1563.5493389733322,1536.7792082454732,1553.2848022147864
21500277,Miami Heat,Oklahoma City Thunder,1496.810305945779,1601.3272979983894,1501.723582944165,1596.4140210000035
21500279,Utah Jazz,Orlando Magic,1530.651788257687,1414.5173041704625,1523.0423604267319,1422.1267320014176
21500284,Washington Wizards,Phoenix Suns,1463.5054074636512,1491.054216430571,1468.3259364825701,1486.233687411652
21500283,New York Knicks,Brooklyn Nets,1343.2961896700697,1434.3059553367018,1357.813366163148,1419.7887788436235
21500286,Atlanta Hawks,Los Angeles Lakers,1574.8953876187495,1298.3160059162303,1577.309886327822,1295.901507207158
21500285,Detroit Pistons,Milwaukee Bucks,1484.4152477811851,1415.6039625784804,1489.3822855564536,1410.636924803212
21500288,New Orleans Pelicans,Cleveland Cavaliers,1450.657975452159,1608.5775719004844,1459.2430427168854,1599.992504635758
21500287,Dallas Mavericks,Houston Rockets,1531.6093165701752,1507.6225472812228,1529.959083446982,1509.272780404416
21500293,Houston Rockets,Sacramento Kings,1509.272780404416,1421.6851211669175,1513.8132485367555,1417.144653034578
21500290,Toronto Raptors,Golden State Warriors,1561.5092600671533,1769.202787116437,1561.5092600671533,1769.202787116437
21500294,Minnesota Timberwolves,Portland Trail Blazers,1371.5723058724373,1536.7792082454732,1369.5020426638528,1538.8494714540577
21500298,LA Clippers,Orlando Magic,1518.001459437432,1422.1267320014176,1520.5061743887081,1419.6220170501415
21500296,San Antonio Spurs,Boston Celtics,1704.155396954564,1544.5928255202584,1706.252852177835,1542.4953702969874
21500291,Miami Heat,Cleveland Cavaliers,1501.723582944165,1599.992504635758,1515.2548087837024,1586.4612787962205
21500292,Chicago Bulls,Charlotte Hornets,1566.3345692370797,1477.6412974590435,1562.0618504892263,1481.9140162068968
21500295,Milwaukee Bucks,New York Knicks,1410.636924803212,1357.813366163148,1419.2020577349817,1349.2482332313782
21500289,Philadelphia 76ers,Denver Nuggets,1263.1758693226866,1412.8456489277173,1263.1758693226866,1412.8456489277173
21500297,Utah Jazz,Indiana Pacers,1523.0423604267319,1553.2848022147864,1527.8945075527618,1548.4326550887565
21500302,Washington Wizards,Dallas Mavericks,1468.3259364825701,1529.959083446982,1460.8003332007618,1537.4846867287904
21500303,Oklahoma City Thunder,Sacramento Kings,1596.4140210000035,1417.144653034578,1598.3035851416942,1415.2550888928872
21500300,Brooklyn Nets,Golden State Warriors,1419.7887788436235,1769.202787116437,1417.096005786745,1771.8955601733155
21500301,Detroit Pistons,Los Angeles Lakers,1489.3822855564536,1295.901507207158,1494.5113705074718,1290.7724222561396
21500299,Memphis Grizzlies,Phoenix Suns,1547.9853694978594,1486.233687411652,1550.9343999384614,1483.28465697105
21500307,New York Knicks,Dallas Mavericks,1349.2482332313782,1537.4846867287904,1346.8957192056273,1539.8372007545413
21500306,Miami Heat,Washington Wizards,1515.2548087837024,1460.8003332007618,1506.2110041141977,1469.8441378702664
21500310,Milwaukee Bucks,Portland Trail Blazers,1419.2020577349817,1538.8494714540577,1424.2501471191804,1533.801382069859
21500305,Philadelphia 76ers,San Antonio Spurs,1263.1758693226866,1706.252852177835,1258.6437427401984,1710.7849787603232
21500308,Toronto Raptors,Los Angeles Lakers,1561.5092600671533,1290.7724222561396,1563.4924480336406,1288.7892342896523
21500304,Charlotte Hornets,Detroit Pistons,1481.9140162068968,1494.5113705074718,1495.5210996770727,1480.904287037296
21500309,Chicago Bulls,Phoenix Suns,1562.0618504892263,1483.28465697105,1560.3040727514287,1485.0424347088476
21500311,Minnesota Timberwolves,LA Clippers,1369.5020426638528,1520.5061743887081,1368.5881022970282,1521.4201147555327
21500312,New Orleans Pelicans,Boston Celtics,1459.2430427168854,1542.4953702969874,1448.780706029505,1552.9577069843679
21500315,Brooklyn Nets,Houston Rockets,1417.096005786745,1513.8132485367555,1424.1479739446222,1506.7612803788784
21500314,Indiana Pacers,Golden State Warriors,1548.4326550887565,1771.8955601733155,1546.0446733639344,1774.2835418981376
21500317,Denver Nuggets,Orlando Magic,1412.8456489277173,1419.6220170501415,1404.605894547186,1427.861771430673
21500316,Memphis Grizzlies,Oklahoma City Thunder,1550.9343999384614,1598.3035851416942,1528.016982375416,1621.2210027047395
21500313,Cleveland Cavaliers,Portland Trail Blazers,1586.4612787962205,1533.801382069859,1590.941671878469,1529.3209889876107
21500318,Sacramento Kings,Utah Jazz,1415.2550888928872,1527.8945075527618,1424.6245449835685,1518.5250514620805
21500320,Charlotte Hornets,Miami Heat,1495.5210996770727,1506.2110041141977,1508.1115257581973,1493.6205780330731
21500326,Phoenix Suns,Orlando Magic,1485.0424347088476,1427.861771430673,1488.5280176462438,1424.3761884932767
21500324,Milwaukee Bucks,LA Clippers,1424.2501471191804,1521.4201147555327,1416.5072747708864,1529.1629871038267
21500323,Toronto Raptors,San Antonio Spurs,1563.4924480336406,1710.7849787603232,1569.602057254466,1704.6753695394978
21500319,Boston Celtics,Chicago Bulls,1552.9577069843679,1560.3040727514287,1558.7253244599453,1554.5364552758513
21500328,Dallas Mavericks,Atlanta Hawks,1539.8372007545413,1577.309886327822,1539.8372007545413,1577.309886327822
21500327,Utah Jazz,New York Knicks,1518.5250514620805,1346.8957192056273,1524.4910156709518,1340.929754996756
21500321,Washington Wizards,Houston Rockets,1469.8441378702664,1506.7612803788784,1466.4380978617392,1510.1673203874057
21500325,Minnesota Timberwolves,Los Angeles Lakers,1368.5881022970282,1288.7892342896523,1370.8529753350824,1286.524361251598
21500322,Detroit Pistons,Memphis Grizzlies,1480.904287037296,1528.016982375416,1478.5263904227752,1530.3948789899368
21500329,Brooklyn Nets,Philadelphia 76ers,1424.1479739446222,1258.6437427401984,1427.6874239297822,1255.1042927550384
21500330,Chicago Bulls,LA Clippers,1554.5364552758513,1529.1629871038267,1558.563043093764,1525.136399285914
21500332,Sacramento Kings,New York Knicks,1424.6245449835685,1340.929754996756,1427.2818526027265,1338.272447377598
21500331,Oklahoma City Thunder,Atlanta Hawks,1621.2210027047395,1577.309886327822,1629.3410789971203,1569.189810035441
21500342,San Antonio Spurs,Los Angeles Lakers,1704.6753695394978,1286.524361251598,1706.173626297179,1285.0261044939168
21500339,New Orleans Pelicans,Washington Wizards,1448.780706029505,1466.4380978617392,1452.8462602616505,1462.3725436295936
21500340,Denver Nuggets,Minnesota Timberwolves,1404.605894547186,1370.8529753350824,1408.4849386598178,1366.9739312224506
21500338,Memphis Grizzlies,Charlotte Hornets,1530.3948789899368,1508.1115257581973,1511.5876714926676,1526.9187332554666
21500337,Toronto Raptors,Milwaukee Bucks,1569.602057254466,1416.5072747708864,1572.866939978643,1413.2423920467095
21500334,Orlando Magic,Cleveland Cavaliers,1424.3761884932767,1590.941671878469,1410.702932764181,1604.6149276075646
21500335,Philadelphia 76ers,Detroit Pistons,1255.1042927550384,1478.5263904227752,1251.2819174148067,1482.348765763007
21500341,Utah Jazz,Oklahoma City Thunder,1524.4910156709518,1629.3410789971203,1523.3873512621658,1630.4447434059064
21500333,Indiana Pacers,Miami Heat,1546.0446733639344,1493.6205780330731,1553.8539820354947,1485.8112693615128
21500343,Phoenix Suns,Portland Trail Blazers,1488.5280176462438,1529.3209889876107,1481.9073821379577,1535.9416244958968
21500336,Boston Celtics,Golden State Warriors,1558.7253244599453,1774.2835418981376,1557.534282159307,1775.474584198776
21500350,Dallas Mavericks,Washington Wizards,1539.8372007545413,1462.3725436295936,1539.8372007545413,1462.3725436295936
21500352,Portland Trail Blazers,New York Knicks,1535.9416244958968,1338.272447377598,1534.0472066962382,1340.1668651772566
21500345,Charlotte Hornets,Boston Celtics,1526.9187332554666,1557.534282159307,1524.4034350362656,1560.049580378508
21500349,Houston Rockets,Los Angeles Lakers,1510.1673203874057,1285.0261044939168,1515.7840942220373,1279.4093306592852
21500351,Milwaukee Bucks,Golden State Warriors,1413.2423920467095,1775.474584198776,1429.2773622456125,1759.439613999873
21500344,Brooklyn Nets,LA Clippers,1427.6874239297822,1525.136399285914,1425.7097945853657,1527.1140286303305
21500346,Detroit Pistons,Indiana Pacers,1482.348765763007,1553.8539820354947,1499.0309189630525,1537.171828835449
21500348,Chicago Bulls,New Orleans Pelicans,1558.563043093764,1452.8462602616505,1561.6863789680062,1449.7229243874083
21500347,Atlanta Hawks,San Antonio Spurs,1569.189810035441,1706.173626297179,1557.6957325568121,1717.667703775808
21500353,Phoenix Suns,Minnesota Timberwolves,1481.9073821379577,1366.9739312224506,1485.8757146555806,1363.0055987048277
21500354,Miami Heat,Memphis Grizzlies,1485.8112693615128,1511.5876714926676,1490.6109626277757,1506.7879782264047
21500355,Toronto Raptors,Philadelphia 76ers,1572.866939978643,1251.2819174148067,1575.3550789000426,1248.793778493407
21500356,Oklahoma City Thunder,Utah Jazz,1630.4447434059064,1523.3873512621658,1634.23831727639,1519.5937773916821
21500360,Atlanta Hawks,Miami Heat,1557.6957325568121,1490.6109626277757,1547.6208577870361,1500.6858373975517
21500357,Indiana Pacers,Toronto Raptors,1537.171828835449,1575.3550789000426,1549.6068612157908,1562.920046519701
21500362,Memphis Grizzlies,Washington Wizards,1506.7879782264047,1462.3725436295936,1516.4727663068604,1452.6877555491378
21500359,Detroit Pistons,LA Clippers,1499.0309189630525,1527.1140286303305,1497.5740147194938,1528.5709328738892
21500363,Dallas Mavericks,Phoenix Suns,1539.8372007545413,1485.8757146555806,1546.4045163249718,1479.30839908515
21500366,Portland Trail Blazers,New Orleans Pelicans,1534.0472066962382,1449.7229243874083,1537.5147885360411,1446.2553425476053
21500364,San Antonio Spurs,Utah Jazz,1717.667703775808,1519.5937773916821,1725.4569731345546,1511.8045080329355
21500358,Brooklyn Nets,Orlando Magic,1425.7097945853657,1410.702932764181,1407.803110499564,1428.6096168499828
21500361,Chicago Bulls,Philadelphia 76ers,1561.6863789680062,1248.793778493407,1564.2124620926859,1246.2676953687273
21500365,Denver Nuggets,Houston Rockets,1408.4849386598178,1515.7840942220373,1416.3882262435714,1507.8808066382837
21500368,Minnesota Timberwolves,Denver Nuggets,1363.0055987048277,1416.3882262435714,1355.2564510216662,1424.1373739267328
21500370,Los Angeles Lakers,Milwaukee Bucks,1279.4093306592852,1429.2773622456125,1296.1188024164542,1412.5678904884435
21500369,Sacramento Kings,Houston Rockets,1427.2818526027265,1507.8808066382837,1437.3561084396904,1497.8065508013199
21500367,Boston Celtics,Cleveland Cavaliers,1560.049580378508,1604.6149276075646,1552.0588045806023,1612.6057034054702
21500373,Brooklyn Nets,Miami Heat,1407.803110499564,1500.6858373975517,1405.0193683692291,1503.4695795278865
21500381,Golden State Warriors,Phoenix Suns,1759.439613999873,1479.30839908515,1763.1415377273129,1475.6064753577102
21500376,Atlanta Hawks,Philadelphia 76ers,1547.6208577870361,1246.2676953687273,1550.5167067469226,1243.3718464088408
21500379,San Antonio Spurs,Washington Wizards,1725.4569731345546,1452.6877555491378,1728.6406028110202,1449.5041258726721
21500378,Oklahoma City Thunder,Portland Trail Blazers,1634.23831727639,1537.5147885360411,1641.495708095738,1530.257397716693
21500382,LA Clippers,Milwaukee Bucks,1528.5709328738892,1412.5678904884435,1534.3197295888854,1406.8190937734473
21500377,Chicago Bulls,Memphis Grizzlies,1564.2124620926859,1516.4727663068604,1572.1917617897989,1508.4934666097474
21500375,New York Knicks,Minnesota Timberwolves,1340.1668651772566,1355.2564510216662,1346.0499363219465,1349.3733798769763
21500380,Utah Jazz,New Orleans Pelicans,1511.8045080329355,1446.2553425476053,1503.5778551012497,1454.481995479291
21500374,Detroit Pistons,Boston Celtics,1497.5740147194938,1552.0588045806023,1502.7074467526736,1546.9253725474225
21500371,Indiana Pacers,Dallas Mavericks,1549.6068612157908,1546.4045163249718,1565.2448822494368,1530.7664952913258
21500372,Orlando Magic,Charlotte Hornets,1428.6096168499828,1524.4034350362656,1442.0772207076175,1510.935831178631
21500383,Charlotte Hornets,Toronto Raptors,1510.935831178631,1562.920046519701,1520.4114447924394,1553.4444329058924
21500384,Cleveland Cavaliers,Oklahoma City Thunder,1612.6057034054702,1641.495708095738,1618.0767298944972,1636.024681606711
21500385,Los Angeles Lakers,Houston Rockets,1296.1188024164542,1497.8065508013199,1289.079254089581,1504.8460991281931
21500386,Indiana Pacers,Brooklyn Nets,1565.2448822494368,1405.0193683692291,1568.3901686065637,1401.8740820121022
21500397,Golden State Warriors,Milwaukee Bucks,1763.1415377273129,1406.8190937734473,1764.346797934561,1405.6138335661992
21500388,Philadelphia 76ers,New York Knicks,1243.3718464088408,1346.0499363219465,1238.0922834904152,1351.3294992403721
21500392,Minnesota Timberwolves,Sacramento Kings,1349.3733798769763,1437.3561084396904,1355.6043717725713,1431.1251165440954
21500390,Miami Heat,Toronto Raptors,1503.4695795278865,1553.4444329058924,1494.2617221529324,1562.6522902808465
21500389,Boston Celtics,Atlanta Hawks,1546.9253725474225,1550.5167067469226,1541.2108698561433,1556.2312094382019
21500394,Dallas Mavericks,Memphis Grizzlies,1530.7664952913258,1508.4934666097474,1537.8738049675992,1501.386156933474
21500393,San Antonio Spurs,LA Clippers,1728.6406028110202,1534.3197295888854,1731.4706769692525,1531.489655430653
