GAME_DATE,SEASON,TEAM_HOME,TEAM_AWAY,TARGET
2023-03-22,2022,27,6,0
2023-03-16,2022,28,6,0
2023-02-11,2022,29,6,0
2023-03-20,2022,8,7,0
2022-11-20,2022,8,7,0
2023-03-15,2022,9,7,1
2023-02-14,2022,9,7,1
2023-03-05,2022,10,7,1
2023-02-23,2022,10,7,1
2022-11-01,2022,11,7,1
2022-12-13,2022,12,7,1
2023-02-01,2022,13,7,1
2022-11-27,2022,13,7,0
2022-12-21,2022,14,7,1
2022-12-20,2022,15,7,1
2022-11-03,2022,16,7,1
2022-12-14,2022,17,7,1
2022-12-16,2022,18,7,1
2022-11-16,2022,19,7,1
2022-10-25,2022,19,7,1
2023-04-09,2022,20,7,0
2023-02-08,2022,20,7,1
2023-04-07,2022,21,7,0
2022-11-13,2022,21,7,1
2023-01-13,2022,22,7,0
2023-03-07,2022,23,7,1
2023-01-30,2022,23,7,0
2022-12-18,2022,24,7,0
2022-12-07,2022,25,7,1
2023-03-18,2022,26,7,1
2023-03-09,2022,26,7,1
2023-01-16,2022,27,7,0
2022-10-30,2022,28,7,1
2022-10-29,2022,29,7,1
2023-01-15,2022,9,8,1
2022-10-31,2022,9,8,1
2023-01-16,2022,10,8,1
2023-02-10,2022,11,8,1
2022-10-22,2022,12,8,1
2023-01-21,2022,13,8,1
2022-11-05,2022,13,8,1
2023-03-29,2022,14,8,1
2023-03-27,2022,15,8,1
2022-11-07,2022,16,8,0
2023-03-09,2022,17,8,1
2023-02-13,2022,18,8,1
2022-12-02,2022,19,8,0
2022-10-30,2022,19,8,1
2023-02-26,2022,20,8,1
2022-10-28,2022,20,8,1
2023-01-13,2022,21,8,1
2023-01-11,2022,21,8,1
2023-03-04,2022,22,8,0
2022-12-08,2022,22,8,1
2023-02-15,2022,23,8,1
2023-02-04,2022,23,8,1
2022-11-09,2022,24,8,1
2022-10-26,2022,25,8,1
2023-03-24,2022,26,8,1
2023-03-22,2022,26,8,1
2023-04-09,2022,27,8,0
2023-01-28,2022,28,8,0
2023-04-07,2022,29,8,0
2023-01-24,2022,10,9,0
2022-10-20,2022,10,9,0
2022-12-08,2022,11,9,1
2023-02-02,2022,12,9,1
2023-01-06,2022,13,9,1
2023-02-06,2022,14,9,0
2023-02-04,2022,15,9,0
2022-12-07,2022,16,9,1
2022-12-31,2022,17,9,1
2022-12-23,2022,18,9,1
2023-04-09,2022,19,9,0
2023-02-16,2022,19,9,0
2023-03-19,2022,20,9,0
2022-11-29,2022,20,9,0
2023-03-03,2022,21,9,1
2022-10-22,2022,21,9,0
2023-01-20,2022,22,9,0
2022-11-04,2022,22,9,0
2022-10-27,2022,23,9,1
2022-10-25,2022,23,9,1
2022-12-27,2022,24,9,0
2023-01-18,2022,25,9,1
2022-11-30,2022,25,9,1
2023-03-31,2022,26,9,1
2023-03-29,2022,26,9,0
2022-12-10,2022,27,9,0
2022-12-26,2022,28,9,0
2022-12-05,2022,29,9,0
2022-12-28,2022,11,10,1
2022-12-02,2022,12,10,0
2023-03-31,2022,13,10,0
2022-10-28,2022,13,10,1
2023-01-30,2022,14,10,1
2023-01-31,2022,15,10,0
2022-12-27,2022,16,10,0
2023-02-02,2022,17,10,0
2022-12-09,2022,18,10,1
2022-12-19,2022,19,10,1
2022-11-22,2022,19,10,1
2023-02-13,2022,20,10,1
2023-01-22,2022,20,10,0
2023-01-07,2022,21,10,0
2022-12-21,2022,21,10,1
2022-11-26,2022,22,10,0
2022-11-25,2022,22,10,0
2023-03-01,2022,23,10,0
2022-12-07,2022,24,10,1
2023-04-04,2022,25,10,0
2022-11-07,2022,25,10,1
2023-02-28,2022,26,10,1
2022-12-04,2022,27,10,0
2022-12-11,2022,28,10,0
2023-01-02,2022,29,10,0
2023-02-24,2022,12,11,1
2023-02-04,2022,12,11,1
2022-11-21,2022,13,11,1
2023-02-15,2022,14,11,1
2023-03-29,2022,15,11,1
2023-02-02,2022,15,11,1
2023-03-11,2022,16,11,1
2023-02-11,2022,16,11,0
2022-12-12,2022,17,11,0
2022-11-04,2022,17,11,1
2023-04-06,2022,18,11,0
2023-02-27,2022,18,11,0
2023-01-06,2022,19,11,0
2022-10-26,2022,20,11,0
2022-10-29,2022,21,11,1
2022-12-17,2022,22,11,0
2022-12-14,2022,23,11,0
2023-03-28,2022,24,11,1
2022-11-16,2022,24,11,1
2022-12-31,2022,25,11,0
2022-12-05,2022,26,11,1
2023-04-07,2022,27,11,1
2022-11-18,2022,27,11,1
2023-04-04,2022,28,11,0
2023-03-19,2022,28,11,0
2023-02-25,2022,29,11,1
2023-01-29,2022,29,11,1
2022-11-04,2022,13,12,0
2023-02-28,2022,14,12,0
2022-12-23,2022,14,12,1
2023-01-09,2022,15,12,0
2022-11-30,2022,15,12,0
2023-03-07,2022,16,12,0
2022-12-05,2022,16,12,0
2023-03-29,2022,17,12,0
2023-01-27,2022,17,12,0
2022-11-18,2022,18,12,1
2022-10-20,2022,18,12,0
2023-03-14,2022,19,12,0
2023-02-06,2022,20,12,0
2023-03-13,2022,21,12,0
2022-11-11,2022,22,12,1
2022-11-09,2022,23,12,0
2023-04-09,2022,24,12,1
2023-01-04,2022,24,12,0
2023-03-24,2022,25,12,0
2022-12-15,2022,26,12,1
2023-04-04,2022,27,12,0
2023-03-05,2022,27,12,0
2023-03-27,2022,28,12,0
2023-01-23,2022,28,12,0
2022-12-03,2022,29,12,0
2023-04-04,2022,14,13,0
2023-03-20,2022,15,13,0
2022-11-16,2022,16,13,0
2022-11-23,2022,17,13,0
2022-11-19,2022,18,13,0
2023-03-29,2022,19,13,1
2022-11-01,2022,19,13,1
2022-12-12,2022,20,13,1
2022-12-10,2022,20,13,1
2023-03-27,2022,21,13,0
2023-03-04,2022,21,13,0
2023-04-08,2022,22,13,0
2022-10-30,2022,22,13,1
2022-12-16,2022,23,13,0
2022-10-23,2022,23,13,0
2023-03-18,2022,24,13,1
2023-02-08,2022,25,13,0
2022-12-09,2022,25,13,0
2023-02-10,2022,26,13,1
2022-11-11,2022,26,13,1
2022-11-28,2022,27,13,1
2023-01-11,2022,28,13,1
2022-11-25,2022,29,13,1
2023-03-01,2022,15,14,1
2023-02-13,2022,15,14,1
2023-03-26,2022,16,14,1
2022-12-10,2022,17,14,0
2022-11-25,2022,17,14,1
2023-01-25,2022,18,14,1
2022-11-22,2022,18,14,1
2023-01-19,2022,19,14,1
2022-11-17,2022,20,14,0
2022-11-15,2022,21,14,1
2023-01-17,2022,22,14,1
2023-03-14,2022,23,14,1
2022-12-16,2022,24,14,0
2022-11-23,2022,24,14,0
2023-01-20,2022,25,14,0
2022-10-24,2022,26,14,1
2022-12-12,2022,27,14,0
2022-11-04,2022,27,14,0
2023-04-05,2022,28,14,0
2022-12-18,2022,28,14,0
2022-12-31,2022,29,14,0
2022-11-05,2022,29,14,0
2023-03-23,2022,16,15,1
2023-02-07,2022,16,15,0
2023-04-05,2022,17,15,0
2022-12-18,2022,17,15,0
2023-02-10,2022,18,15,1
2022-11-04,2022,18,15,0
2022-11-20,2022,19,15,1
2023-03-14,2022,20,15,0
2023-03-09,2022,21,15,1
2022-12-29,2022,22,15,1
2022-11-21,2022,23,15,0
2023-01-22,2022,24,15,1
2023-01-06,2022,24,15,0
2022-11-15,2022,25,15,0
2022-10-19,2022,26,15,1
2023-02-24,2022,27,15,0
2023-01-13,2022,27,15,0
2023-01-15,2022,28,15,0
2022-11-29,2022,28,15,0
2022-12-09,2022,29,15,0
2022-11-21,2022,17,16,1
2022-11-19,2022,17,16,1
2023-02-01,2022,18,16,1
2023-01-30,2022,18,16,0
2023-03-16,2022,19,16,1
2023-01-10,2022,20,16,0
2023-01-09,2022,21,16,1
2023-03-14,2022,22,16,1
2022-11-01,2022,23,16,1
2023-02-14,2022,24,16,1
2022-12-03,2022,24,16,1
2023-01-13,2022,25,16,1
2023-03-28,2022,26,16,1
2023-03-31,2022,27,16,0
2023-01-21,2022,27,16,1
2022-12-28,2022,28,16,1
2022-10-19,2022,28,16,1
2023-03-03,2022,29,16,0
2023-02-05,2022,29,16,0
2023-01-04,2022,18,17,1
2022-10-24,2022,18,17,1
2023-01-21,2022,19,17,1
2022-12-04,2022,20,17,1
2022-11-30,2022,21,17,1
2023-03-02,2022,22,17,1
2023-01-18,2022,23,17,1
2023-03-22,2022,24,17,0
2022-12-02,2022,25,17,1
2023-01-29,2022,26,17,1
2023-02-11,2022,27,17,1
2022-10-28,2022,27,17,0
2023-03-13,2022,28,17,1
2023-03-11,2022,28,17,0
2023-03-20,2022,29,17,1
2022-11-16,2022,29,17,0
2023-03-25,2022,19,18,1
2023-01-19,2022,20,18,0
2023-01-21,2022,21,18,0
2023-02-03,2022,22,18,0
2022-12-31,2022,23,18,0
2022-10-28,2022,24,18,0
2022-10-26,2022,24,18,1
2023-01-14,2022,25,18,0
2022-12-02,2022,26,18,1
2022-12-27,2022,27,18,1
2022-10-31,2022,27,18,0
2023-01-08,2022,28,18,0
2023-03-17,2022,29,18,0
2022-11-23,2022,29,18,1
2022-10-21,2022,20,19,1
2023-03-24,2022,21,19,1
2022-11-28,2022,21,19,0
2023-01-28,2022,22,19,0
2022-12-04,2022,22,19,0
2023-04-02,2022,23,19,0
2023-03-19,2022,23,19,1
2022-12-30,2022,24,19,1
2023-03-27,2022,25,19,0
2022-11-18,2022,25,19,1
2023-01-16,2022,26,19,1
2022-12-27,2022,26,19,0
2022-12-28,2022,27,19,1
2023-02-04,2022,28,19,0
2023-03-01,2022,29,19,0
2023-02-23,2022,21,20,1
2022-10-19,2022,21,20,0
2023-04-06,2022,22,20,1
2022-12-14,2022,22,20,0
2022-12-21,2022,23,20,1
2022-12-19,2022,23,20,1
2023-01-08,2022,24,20,1
2023-03-22,2022,25,20,0
2022-12-03,2022,25,20,0
2023-04-04,2022,26,20,1
2023-02-01,2022,26,20,0
2023-02-03,2022,27,20,0
2023-03-06,2022,28,20,0
2022-11-09,2022,29,20,0
2023-02-01,2022,22,21,0
2023-01-15,2022,22,21,0
2023-02-28,2022,23,21,0
2023-02-26,2022,23,21,0
2022-12-14,2022,24,21,0
2023-03-20,2022,25,21,1
2023-01-03,2022,25,21,0
2023-01-01,2022,26,21,1
2022-11-22,2022,26,21,0
2023-03-18,2022,27,21,0
2022-12-16,2022,28,21,0
2022-10-31,2022,29,21,0
2022-12-27,2022,23,22,1
2022-11-30,2022,23,22,1
2023-02-08,2022,24,22,1
2023-02-28,2022,25,22,0
2023-02-25,2022,25,22,1
2023-01-11,2022,26,22,1
2023-01-09,2022,26,22,1
2023-03-24,2022,27,22,1
2023-02-10,2022,28,22,1
2023-02-15,2022,29,22,1
2023-03-16,2022,24,23,1
2023-04-06,2022,25,23,0
2023-02-23,2022,25,23,1
2022-12-07,2022,26,23,1
2022-11-18,2022,26,23,1
2022-11-16,2022,27,23,0
2022-11-07,2022,28,23,1
2022-12-29,2022,29,23,1
2023-02-01,2022,25,24,1
2023-02-05,2022,26,24,0
2023-03-04,2022,27,24,0
2023-03-02,2022,27,24,1
2023-02-25,2022,28,24,0
2022-11-14,2022,28,24,0
2023-04-04,2022,29,24,0
2023-04-02,2022,29,24,0
2023-02-15,2022,26,25,1
2023-01-08,2022,26,25,1
2022-11-12,2022,27,25,1
2022-12-20,2022,28,25,0
2023-03-11,2022,29,25,0
2022-11-13,2022,27,26,1
2022-12-04,2022,28,26,0
2023-01-04,2022,29,26,0
2023-03-07,2022,28,27,0
2022-12-02,2022,29,27,1
2022-11-07,2022,29,27,0
2023-02-27,2022,29,28,1
2022-12-14,2022,29,28,0
